id,name,parking,reserved,fee,latitude,longitude
10461,marshall marshall travel center,0,False,False,35.906806,-92.626011
10462,mccrory citgo,25,False,True,35.268707,-91.200393
10463,mccrory fg express fuel stop,25,False,False,35.268475,-91.200758
10464,mccrory flash market,10,False,False,35.25146,-91.029852
10465,mena exxon super station,20,False,False,34.586124,-94.221872
10466,morrilton loves travel stop,3,False,False,35.172923,-92.743251
10467,mulberry country express,20,False,False,35.512159,-94.114744
10468,n little rock loves travel stop,20,False,False,34.786217,-92.125573
10469,n little rock morgan valero 471,25,False,True,34.886278,-92.376587
10470,newport flash market,30,False,False,35.63805,-91.251552
10471,newport newport truck plaza,15,False,False,35.638383,-91.243425
10472,north little rock morgan shell truck stop,2,False,False,34.883475,-92.382434
10473,north little rock petro center,40,False,False,34.781664,-92.130243
10474,north little rock pilot travel center,50,False,False,34.781135,-92.127936
10475,osceola shell truck stop,250,True,False,35.698362,-90.04809
10476,ozark loves travel stop,100,False,False,35.511466,-93.822309
10477,ozark the i-40 travel center,10,False,False,35.522691,-93.86484
10478,palestine i-40 kwik stop,20,False,False,34.980933,-90.903337
10479,palestine loves travel stop,80,False,False,34.986489,-90.905235
10480,paragould north pointe 66,0,False,False,36.079019,-90.490232
10481,parkin flash market,100,False,False,35.272519,-90.555616
10482,pine bluff circle n,6,False,True,34.195013,-91.922253
10483,pine bluff circle n #55,0,False,False,34.23814,-92.070118
10484,pine bluff loves travel stop,10,False,False,34.194253,-91.920852
10485,pine bluff valero,10,False,False,34.230327,-92.043485
10486,prescott exit 44 truck stop,74,False,False,33.810438,-93.419147
10487,prescott loves travel stop,25,False,False,33.828782,-93.394759
10488,prescott paramount travel center,80,False,False,33.835248,-93.397201
10489,prescott ta travel center,30,False,False,33.811646,-93.427005
10490,redfield j-mart,20,False,False,34.440902,-92.194958
10491,rockport corner store truckstop valero,292,True,False,34.403927,-92.823364
10492,rogers fast trax 7,20,False,False,36.335554,-94.181805
10493,rogers kum and go,40,False,False,36.355461,-94.152339
10494,russellville flying j travel plaza,4,False,True,35.283287,-93.08939
10495,russellville hob nob shell,0,False,False,35.283825,-93.092077
10496,russellville pdq,165,False,False,35.251042,-93.136929
10497,russellville pdq 247,3,False,False,35.22825,-93.140839
10498,russellville pilot travel center,0,False,False,35.280423,-93.092244
10499,salem hillbilly u-pump,5,False,False,36.371375,-91.835039
10500,searcy flash market,130,False,False,35.234363,-91.698852
10501,searcy loves travel stop,5,False,False,35.218347,-91.715823
10502,smackover sumac mart,2,False,False,33.339368,-92.720973
10503,springdale braich arrow express,80,False,False,36.176899,-94.257369
10504,springdale pilot travel center,25,False,False,36.17576,-94.19314
10505,springdale vp racing fuels,10,False,False,36.179007,-93.969854
10506,strong teddy bears,75,False,False,33.104495,-92.347551
10507,stuttgart valero,3,False,False,34.509613,-91.557726
10508,texarkana camp 1-30 truck stop,25,False,False,33.474307,-94.009539
10509,texarkana circle k,0,False,False,33.477384,-94.007703
10510,texarkana flying j travel plaza,20,False,False,33.51306,-93.9481
10511,trumann flash market,5,False,False,35.677718,-90.549906
10512,trumann mapco express,157,False,False,35.67937,-90.524678
10513,turrell snappy mart 23,25,False,False,35.364005,-90.280561
10514,west fork e-z mart 432,0,False,False,35.933253,-94.179399
10515,west helena wycamp truck stop,25,False,False,34.554861,-90.718313
10516,west memphis flying j travel plaza,25,False,False,35.153489,-90.143532
10517,west memphis loves travel stop,25,False,False,35.154047,-90.137481
10518,west memphis petro center,225,False,False,35.154863,-90.135098
10519,west memphis pilot travel center,100,False,False,35.15774,-90.137179
10520,wheatley mapco express,280,True,False,34.931472,-91.108574
10521,wheatley pit stop diner,150,False,False,34.927271,-91.108556
10522,wheatley sweet peas truck stop,30,False,False,34.931931,-91.108566
10523,white hall big red big jims,20,False,False,34.260402,-92.101818
10524,wynne wynne truck plaza,20,False,False,35.253009,-90.78063
10525,avondale pilot travel center,20,False,False,33.456562,-112.273031
10526,bellemont pilot travel center,30,False,False,35.237934,-111.822212
10527,benson loves travel stop,145,False,False,31.962011,-110.344792
10528,buckeye chevron,50,False,False,33.427514,-112.590449
10529,buckeye loves travel stop,110,False,False,33.431284,-112.591725
10530,cameron chevron,0,False,False,35.855491,-111.423484
10531,cameron speeds 501,40,False,False,35.850857,-111.427973
10532,camp verde camp verde shell 48,25,False,False,34.574765,-111.882783
10533,casa grande loves travel stop,2,False,False,32.80643,-111.672093
10534,casa grande petro center,30,False,False,32.812609,-111.669686
10535,chandler loves travel stop,175,True,False,33.279875,-111.962298
10536,ehrenberg flying j travel plaza,80,False,False,33.601667,-114.523056
10537,ehrenberg sunmart,150,False,False,33.624053,-114.43789
10538,eloy circle k,70,False,False,32.781916,-111.618636
10539,eloy flying j travel plaza,20,False,False,32.73213,-111.549704
10540,eloy pilot travel center,350,False,False,32.738811,-111.550399
10541,eloy pride travel center,145,False,False,32.826557,-111.67129
10542,eloy ta travel center,50,False,False,32.77317,-111.616943
10543,flagstaff conoco/carter travel center,234,True,False,35.242342,-111.567366
10544,flagstaff little america tc,25,False,False,35.192199,-111.618456
10545,gila bend bill henrys food mart,60,False,False,32.945136,-112.727023
10546,Gila Bend Loves Travel Stop,25,False,False,32.94432,-112.733253
10547,Gila Bend Minute Mart 20,40,False,False,32.949431,-112.705469
10548,Gila Bend Shell,25,False,False,32.930234,-112.672429
10549,Globe Daves Fast Stop 4,150,False,False,33.419247,-110.813127
10550,Holibrook Hopi Travel Plaza,10,False,False,34.973951,-110.089921
10551,Holibrook Maverik,150,False,False,34.915633,-110.155164
10552,Holibrook TA Travel Center,0,False,False,34.905431,-110.209307
10553,Joseph City Loves Travel Stop,75,True,False,34.954665,-110.311929
10554,Kingman Crazy Freds Truck Stop,40,False,False,35.13460541,-114.1060333
10555,Kingman Flying J Travel Plaza,50,False,False,35.219527,-114.006739
10556,Kingman Hallum Stores,50,False,False,35.219527,-114.006739
10557,Kingman Loves Travel Stop,0,False,False,35.199162,-113.9039
10558,Kingman Petro Center,50,False,False,35.199162,-113.9039
10559,Kingman TA Travel Center,205,True,False,35.190126,-114.069675
10560,kingman usa travel center,115,True,False,35.192899,-114.070322
10561,lake havasu city loves travel stop,25,False,False,34.724349,-114.315473
10562,lake havasu city pilot travel center,100,False,False,34.7277,-114.3165
10563,lupton speedys landmark,85,False,False,35.36297,-109.04831
10564,mayer pilot travel center,40,False,False,34.327029,-112.116875
10565,navajo navajo travel center,4,False,False,35.128223,-109.541217
10566,nogales pilot dealer,40,False,False,31.3386,-110.96697
10567,nogales pilot travel center,0,False,False,31.43108,-110.962386
10568,payson speedway,90,False,False,34.228672,-111.328299
10569,phoenix circle k,40,False,False,33.437502,-112.137311
10570,phoenix flying j travel plaza,75,False,False,33.460979,-112.204436
10571,phoenix pilot dealer,0,False,False,33.414864,-111.995761
10572,phoenix quiktrip,20,False,False,33.46093,-112.169218
10573,quartzsite exit 19 truck stop,0,False,False,33.667646,-114.198705
10574,quartzsite loves travel stop,80,False,False,33.657299,-114.241226
10575,quartzsite pilot travel center,100,False,False,33.661626,-114.236852
10576,quartzsite quik chek shell,25,False,False,33.666735,-114.21758
10577,salome pilot travel center,200,False,False,33.633675,-113.768343
10578,salome pride tomahawk truck plaza,24,False,False,33.628234,-113.768277
10579,san luis circle k,10,False,False,32.49156,-114.782967
10580,san simon jays travel center,20,False,False,32.271643,-109.243279
10581,san simon sunmart,150,False,False,32.271742,-109.243872
10582,seligman johnsons travel center,50,False,False,35.309704,-112.857084
10583,tacna pilot dealer,50,False,False,32.690859,-113.953362
10584,tolleson loves travel stop,50,False,False,33.458407,-112.238818
10585,tonopah pilot travel center,407,True,False,33.494694,-112.938133
10586,tonopah ta travel center,9,False,False,33.458585,-112.782844
10587,tucson pilot express,75,False,False,32.084314,-110.803812
10588,tucson pilot travel center,0,False,False,32.126489,-110.875077
10589,tucson superstop shell,300,False,False,32.163753,-111.097554
10590,tucson triple t,10,False,False,32.127274,-110.875044
10591,white hills grand canyon travel center,20,False,False,35.70519,-114.478703
10592,wikieup pilot dealer,229,True,False,34.699371,-113.610041
10593,willcox freeway chevron,6,False,False,32.222467,-109.873409
10594,willcox ta travel center,100,False,False,32.268909,-109.847885
10595,willcox willcox truck plaza,250,False,False,32.263556,-109.840981
10596,williams loves travel stop,0,False,False,35.262974,-112.19335
10597,winslow flying j travel plaza,0,False,False,35.015442,-110.674243
10598,winslow maverik adventures first stop,10,False,False,35.041076,-110.696876
10599,wittmann shell,25,False,False,33.7654,-112.51423
10600,yucca micro mart,60,False,False,34.869511,-114.148378
10601,yuma barneys autotruck plaza flying j dealer,5,False,False,32.672324,-114.445482
10602,yuma circle k truck stop,74,False,False,32.670522,-114.521339
10603,yuma loves travel stop,0,False,False,32.686035,-114.582896
10604,yuma shell,0,False,False,32.667594,-114.443636
10605,yuma speedway,0,False,False,32.670233,-114.578718
10606,100 mile house petro-canada,4,False,False,51.649748,-121.317494
10607,150 mile house 150 mile center,10,False,False,52.103789,-121.928424
10608,annacis island delta flying j fuel stop,0,False,False,49.169561,-122.955708
10609,blue river husky travel centre,12,False,False,52.101269,-119.311295
10610,burnaby esso,0,False,False,49.256475,-122.927259
10611,cache creek husky travel centre,0,False,False,50.805501,-121.324592
10612,campbell river petro-canada,15,False,False,50.032225,-125.263946
10613,castlegar rocky mountain agencies,10,False,False,49.291859,-117.64974
10614,chilliwack chevron canada,25,False,False,49.146464,-122.005394
10615,chilliwack chilliwack husky travel center,0,False,False,49.140653,-121.958702
10616,chilliwack cool creek esso,21,False,False,49.147025,-122.008141
10617,chilliwack co-op,40,False,False,49.150326,-122.005835
10618,chilliwack flying j fuel stop,0,False,False,49.14751,-122.006942
10619,chilliwack husky travel centre,0,False,False,49.140762,-121.958285
10620,chilliwack petro-canada,0,False,False,49.147552,-121.965494
10621,chilliwack petro-canada,7,False,False,49.129236,-122.078414
10622,clearbrook petro-canada,0,False,False,49.054661,-122.375271
10623,coquitlam petro-canada,0,False,False,49.230476,-122.817621
10624,courtenay petro-canada,2,False,False,49.683929,-125.002291
10625,cranbrook esso,0,False,False,49.533836,-115.753691
10626,cranbrook husky travel centre,0,False,False,49.52658,-115.749936
10627,cranbrook petro-canada,13,False,False,49.530654,-115.754249
10628,dawson creek petro-canada,0,False,False,55.742441,-120.146892
10629,delta petro-canada,0,False,False,49.148625,-122.939543
10630,duncan petro-canada,0,False,False,48.769343,-123.699617
10631,fort nelson esso,0,False,False,58.804156,-122.707865
10632,fort nelson petro-canada,0,False,False,0,0
10633,fort nelson shell,10,False,False,58.802672,-122.682203
10634,fort st john petro-canada,0,False,False,0,0
10635,golden husky travel centre,0,False,False,51.311857,-116.970169
10636,golden petro-canada,10,False,False,51.296732,-116.963056
10637,grand forks petro-canada,0,False,False,49.032691,-118.467593
10638,hope dogwood husky car/truck stop,0,False,False,49.489302,-121.421317
10639,hope flying j travel plaza,0,False,False,49.366742,-121.485315
10640,hope husky cardlock,0,False,False,49.365306,-121.51735
10641,hope husky travel centre,125,False,False,49.365481,-121.518127
10642,houston bassani fuel,35,False,False,54.398805,-126.660486
10643,kamloops gateway travel centre,10,False,False,50.66076,-120.11881
10644,kamloops petro-canada,0,False,False,50.659377,-120.397195
10645,kamloops petro-canada,0,False,False,50.673794,-120.294628
10646,kelowna husky,25,False,False,49.924798,-119.385568
10647,kelowna petro-canada,0,False,False,49.860715,-119.587823
10648,kelowna petro-canada,100,False,False,49.925721,-119.384174
10649,kitwanga johnson petro pass,0,False,False,55.09626,-128.07555
10650,merritt husky travel centre,0,False,False,50.123494,-120.748093
10651,merritt petro-canada,0,False,False,50.109502,-120.7794
10652,nakusp petro-canada,20,False,False,0,0
10653,nanaimo petro-canada,3,False,False,49.130756,-123.918979
10654,osoyoos husky travel centre,0,False,False,49.03709,-119.47817
10655,parksville co-op,25,False,False,49.306136,-124.360042
10656,penticton petro-canada,0,False,False,49.915351,-119.402654
10657,prince george husky travel centre,0,False,False,53.872045,-122.736757
10658,prince george petro-canada,0,False,False,53.878668,-122.739773
10659,prince george petro-canada,0,False,False,53.977973,-122.76917
10660,quesnel petro-canada,0,False,False,52.993865,-122.504747
10661,radium hot springs husky travel centre,3,False,False,50.6231592,-116.0703173
10662,revelstoke petro-canada,0,False,False,50.998666,-118.230604
10663,revelstoke shell,20,False,False,51.011539,-118.212454
10664,salmon arm petro-canada,0,False,False,50.666274,-119.227817
10665,sicamous husky travel centre,0,False,False,50.8455,-118.955261
10666,sicamous petro-canada,0,False,False,50.837817,-118.96672
10667,smithers petro-canada,0,False,False,54.767635,-127.143209
10668,sparwood petro-canada,0,False,False,49.710994,-114.894247
10669,surrey campbell river store,0,False,False,49.016292,-122.734559
10670,surrey port kells husky truck stop,0,False,False,49.176776,-122.691101
10671,terrace petro-canada,10,False,False,54.513608,-128.624175
10672,vancouver petro-canada,0,False,False,49.283232,-123.073976
10673,vernon petro-canada,0,False,False,50.281997,-119.275732
10674,williams lake deep creek enterprises,0,False,False,52.277379,-122.149066
10675,williams lake husky travel centre,20,False,False,52.124622,-122.11891
