id,name,parking,reserved,fee,latitude,longitude,type
445,little rock double bs truck stop,25,False,False,34.718486,-92.189132,1
446,little rock flash market,25,False,False,34.653818,-92.305417,1
447,little rock loves travel stop,10,False,False,34.656157,-92.412554,1
448,little rock phillips 66,2,False,False,34.713858,-92.19013,0
449,little rock the crackerbox,70,False,False,34.714157,-92.188849,1
450,lonoke crackerbox 35,25,False,False,34.80651,-91.885733,1
451,lowell workmans plaza,25,False,False,36.254732,-94.152818,1
452,magnolia magnolia shell super stop,25,False,False,33.296378,-93.212862,1
453,magnolia magnolia travel center,20,False,False,33.295951,-93.251579,1
454,malvern phillips 66,10,False,False,34.393454,-92.828422,1
455,malvern superstop,20,False,False,34.389224,-92.829036,1
456,malvern winners circle,4,False,False,34.393788,-92.828916,0
457,mansfield 71 express,3,False,False,35.064396,-94.247041,0
458,marion fast mart,25,False,False,35.261564,-90.226378,1
459,marion mapco,15,False,False,35.210528,-90.205467,1
460,marion pjs country store,25,False,False,35.146452,-90.15706,1
461,marshall marshall travel center,0,False,False,35.906806,-92.626011,0
462,mccrory citgo,25,False,True,35.268707,-91.200393,1
463,mccrory fg express fuel stop,25,False,False,35.268475,-91.200758,1
464,mccrory flash market,10,False,False,35.25146,-91.029852,1
465,mena exxon super station,20,False,False,34.586124,-94.221872,1
466,morrilton loves travel stop,3,False,False,35.172923,-92.743251,0
467,mulberry country express,20,False,False,35.512159,-94.114744,1
468,n little rock loves travel stop,20,False,False,34.786217,-92.125573,1
469,n little rock morgan valero 471,25,False,True,34.886278,-92.376587,1
470,newport flash market,30,False,False,35.63805,-91.251552,1
471,newport newport truck plaza,15,False,False,35.638383,-91.243425,1
472,north little rock morgan shell truck stop,2,False,False,34.883475,-92.382434,0
473,north little rock petro center,40,False,False,34.781664,-92.130243,1
474,north little rock pilot travel center,50,False,False,34.781135,-92.127936,1
475,osceola shell truck stop,250,True,False,35.698362,-90.04809,1
476,ozark loves travel stop,100,False,False,35.511466,-93.822309,1
477,ozark the i-40 travel center,10,False,False,35.522691,-93.86484,1
478,palestine i-40 kwik stop,20,False,False,34.980933,-90.903337,1
479,palestine loves travel stop,80,False,False,34.986489,-90.905235,1
480,paragould north pointe 66,0,False,False,36.079019,-90.490232,0
481,parkin flash market,100,False,False,35.272519,-90.555616,1
482,pine bluff circle n,6,False,True,34.195013,-91.922253,1
483,pine bluff circle n #55,0,False,False,34.23814,-92.070118,0
484,pine bluff loves travel stop,10,False,False,34.194253,-91.920852,1
485,pine bluff valero,10,False,False,34.230327,-92.043485,1
486,prescott exit 44 truck stop,74,False,False,33.810438,-93.419147,1
487,prescott loves travel stop,25,False,False,33.828782,-93.394759,1
488,prescott paramount travel center,80,False,False,33.835248,-93.397201,1
489,prescott ta travel center,30,False,False,33.811646,-93.427005,1
490,redfield j-mart,20,False,False,34.440902,-92.194958,1
491,rockport corner store truckstop valero,292,True,False,34.403927,-92.823364,1
492,rogers fast trax 7,20,False,False,36.335554,-94.181805,1
493,rogers kum and go,40,False,False,36.355461,-94.152339,1
494,russellville flying j travel plaza,4,False,True,35.283287,-93.08939,0
495,russellville hob nob shell,0,False,False,35.283825,-93.092077,0
496,russellville pdq,165,False,False,35.251042,-93.136929,1
497,russellville pdq 247,3,False,False,35.22825,-93.140839,0
498,russellville pilot travel center,0,False,False,35.280423,-93.092244,0
499,salem hillbilly u-pump,5,False,False,36.371375,-91.835039,0
500,searcy flash market,130,False,False,35.234363,-91.698852,1
501,searcy loves travel stop,5,False,False,35.218347,-91.715823,0
502,smackover sumac mart,2,False,False,33.339368,-92.720973,0
503,springdale braich arrow express,80,False,False,36.176899,-94.257369,1
504,springdale pilot travel center,25,False,False,36.17576,-94.19314,1
505,springdale vp racing fuels,10,False,False,36.179007,-93.969854,1
506,strong teddy bears,75,False,False,33.104495,-92.347551,1
507,stuttgart valero,3,False,False,34.509613,-91.557726,0
508,texarkana camp 1-30 truck stop,25,False,False,33.474307,-94.009539,1
509,texarkana circle k,0,False,False,33.477384,-94.007703,0
510,texarkana flying j travel plaza,20,False,False,33.51306,-93.9481,1
511,trumann flash market,5,False,False,35.677718,-90.549906,0
512,trumann mapco express,157,False,False,35.67937,-90.524678,1
513,turrell snappy mart 23,25,False,False,35.364005,-90.280561,1
514,west fork e-z mart 432,0,False,False,35.933253,-94.179399,0
515,west helena wycamp truck stop,25,False,False,34.554861,-90.718313,1
516,west memphis flying j travel plaza,25,False,False,35.153489,-90.143532,1
517,west memphis loves travel stop,25,False,False,35.154047,-90.137481,1
518,west memphis petro center,225,False,False,35.154863,-90.135098,1
519,west memphis pilot travel center,100,False,False,35.15774,-90.137179,1
520,wheatley mapco express,280,True,False,34.931472,-91.108574,1
521,wheatley pit stop diner,150,False,False,34.927271,-91.108556,1
522,wheatley sweet peas truck stop,30,False,False,34.931931,-91.108566,1
523,white hall big red big jims,20,False,False,34.260402,-92.101818,1
524,wynne wynne truck plaza,20,False,False,35.253009,-90.78063,1
525,avondale pilot travel center,20,False,False,33.456562,-112.273031,1
526,bellemont pilot travel center,30,False,False,35.237934,-111.822212,1
527,benson loves travel stop,145,False,False,31.962011,-110.344792,1
528,buckeye chevron,50,False,False,33.427514,-112.590449,1
529,buckeye loves travel stop,110,False,False,33.431284,-112.591725,1
530,cameron chevron,0,False,False,35.855491,-111.423484,0
531,cameron speeds 501,40,False,False,35.850857,-111.427973,1
532,camp verde camp verde shell 48,25,False,False,34.574765,-111.882783,1
533,casa grande loves travel stop,2,False,False,32.80643,-111.672093,0
534,casa grande petro center,30,False,False,32.812609,-111.669686,1
535,chandler loves travel stop,175,True,False,33.279875,-111.962298,1
536,ehrenberg flying j travel plaza,80,False,False,33.601667,-114.523056,1
537,ehrenberg sunmart,150,False,False,33.624053,-114.43789,1
538,eloy circle k,70,False,False,32.781916,-111.618636,1
539,eloy flying j travel plaza,20,False,False,32.73213,-111.549704,1
540,eloy pilot travel center,350,False,False,32.738811,-111.550399,1
541,eloy pride travel center,145,False,False,32.826557,-111.67129,1
542,eloy ta travel center,50,False,False,32.77317,-111.616943,1
543,flagstaff conoco/carter travel center,234,True,False,35.242342,-111.567366,1
544,flagstaff little america tc,25,False,False,35.192199,-111.618456,1
545,gila bend bill henrys food mart,60,False,False,32.945136,-112.727023,1
546,Gila Bend Loves Travel Stop,25,False,False,32.94432,-112.733253,1
547,Gila Bend Minute Mart 20,40,False,False,32.949431,-112.705469,1
548,Gila Bend Shell,25,False,False,32.930234,-112.672429,1
549,Globe Daves Fast Stop 4,150,False,False,33.419247,-110.813127,1
550,Holibrook Hopi Travel Plaza,10,False,False,34.973951,-110.089921,1
551,Holibrook Maverik,150,False,False,34.915633,-110.155164,1
552,Holibrook TA Travel Center,0,False,False,34.905431,-110.209307,0
553,Joseph City Loves Travel Stop,75,True,False,34.954665,-110.311929,1
554,Kingman Crazy Freds Truck Stop,40,False,False,35.13460541,-114.1060333,1
555,Kingman Flying J Travel Plaza,50,False,False,35.219527,-114.006739,1
556,Kingman Hallum Stores,50,False,False,35.219527,-114.006739,1
557,Kingman Loves Travel Stop,0,False,False,35.199162,-113.9039,0
558,Kingman Petro Center,50,False,False,35.199162,-113.9039,1
559,Kingman TA Travel Center,205,True,False,35.190126,-114.069675,1
560,kingman usa travel center,115,True,False,35.192899,-114.070322,1
561,lake havasu city loves travel stop,25,False,False,34.724349,-114.315473,1
562,lake havasu city pilot travel center,100,False,False,34.7277,-114.3165,1
563,lupton speedys landmark,85,False,False,35.36297,-109.04831,1
564,mayer pilot travel center,40,False,False,34.327029,-112.116875,1
565,navajo navajo travel center,4,False,False,35.128223,-109.541217,0
566,nogales pilot dealer,40,False,False,31.3386,-110.96697,1
567,nogales pilot travel center,0,False,False,31.43108,-110.962386,0
568,payson speedway,90,False,False,34.228672,-111.328299,1
569,phoenix circle k,40,False,False,33.437502,-112.137311,1
570,phoenix flying j travel plaza,75,False,False,33.460979,-112.204436,1
571,phoenix pilot dealer,0,False,False,33.414864,-111.995761,0
572,phoenix quiktrip,20,False,False,33.46093,-112.169218,1
573,quartzsite exit 19 truck stop,0,False,False,33.667646,-114.198705,0
574,quartzsite loves travel stop,80,False,False,33.657299,-114.241226,1
575,quartzsite pilot travel center,100,False,False,33.661626,-114.236852,1
576,quartzsite quik chek shell,25,False,False,33.666735,-114.21758,1
577,salome pilot travel center,200,False,False,33.633675,-113.768343,1
578,salome pride tomahawk truck plaza,24,False,False,33.628234,-113.768277,1
579,san luis circle k,10,False,False,32.49156,-114.782967,1
580,san simon jays travel center,20,False,False,32.271643,-109.243279,1
581,san simon sunmart,150,False,False,32.271742,-109.243872,1
582,seligman johnsons travel center,50,False,False,35.309704,-112.857084,1
583,tacna pilot dealer,50,False,False,32.690859,-113.953362,1
584,tolleson loves travel stop,50,False,False,33.458407,-112.238818,1
585,tonopah pilot travel center,407,True,False,33.494694,-112.938133,1
586,tonopah ta travel center,9,False,False,33.458585,-112.782844,1
587,tucson pilot express,75,False,False,32.084314,-110.803812,1
588,tucson pilot travel center,0,False,False,32.126489,-110.875077,0
589,tucson superstop shell,300,False,False,32.163753,-111.097554,1
590,tucson triple t,10,False,False,32.127274,-110.875044,1
591,white hills grand canyon travel center,20,False,False,35.70519,-114.478703,1
592,wikieup pilot dealer,229,True,False,34.699371,-113.610041,1
593,willcox freeway chevron,6,False,False,32.222467,-109.873409,1
594,willcox ta travel center,100,False,False,32.268909,-109.847885,1
595,willcox willcox truck plaza,250,False,False,32.263556,-109.840981,1
596,williams loves travel stop,0,False,False,35.262974,-112.19335,0
597,winslow flying j travel plaza,0,False,False,35.015442,-110.674243,0
598,winslow maverik adventures first stop,10,False,False,35.041076,-110.696876,1
599,wittmann shell,25,False,False,33.7654,-112.51423,1
600,yucca micro mart,60,False,False,34.869511,-114.148378,1
601,yuma barneys autotruck plaza flying j dealer,5,False,False,32.672324,-114.445482,0
602,yuma circle k truck stop,74,False,False,32.670522,-114.521339,1
603,yuma loves travel stop,0,False,False,32.686035,-114.582896,0
604,yuma shell,0,False,False,32.667594,-114.443636,0
605,yuma speedway,0,False,False,32.670233,-114.578718,0
606,100 mile house petro-canada,4,False,False,51.649748,-121.317494,0
607,150 mile house 150 mile center,10,False,False,52.103789,-121.928424,1
608,annacis island delta flying j fuel stop,0,False,False,49.169561,-122.955708,0
609,blue river husky travel centre,12,False,False,52.101269,-119.311295,1
610,burnaby esso,0,False,False,49.256475,-122.927259,0
611,cache creek husky travel centre,0,False,False,50.805501,-121.324592,0
612,campbell river petro-canada,15,False,False,50.032225,-125.263946,1
613,castlegar rocky mountain agencies,10,False,False,49.291859,-117.64974,1
614,chilliwack chevron canada,25,False,False,49.146464,-122.005394,1
615,chilliwack chilliwack husky travel center,0,False,False,49.140653,-121.958702,0
616,chilliwack cool creek esso,21,False,False,49.147025,-122.008141,1
617,chilliwack co-op,40,False,False,49.150326,-122.005835,1
618,chilliwack flying j fuel stop,0,False,False,49.14751,-122.006942,0
619,chilliwack husky travel centre,0,False,False,49.140762,-121.958285,0
620,chilliwack petro-canada,0,False,False,49.147552,-121.965494,0
621,chilliwack petro-canada,7,False,False,49.129236,-122.078414,1
622,clearbrook petro-canada,0,False,False,49.054661,-122.375271,0
623,coquitlam petro-canada,0,False,False,49.230476,-122.817621,0
624,courtenay petro-canada,2,False,False,49.683929,-125.002291,0
625,cranbrook esso,0,False,False,49.533836,-115.753691,0
626,cranbrook husky travel centre,0,False,False,49.52658,-115.749936,0
627,cranbrook petro-canada,13,False,False,49.530654,-115.754249,1
628,dawson creek petro-canada,0,False,False,55.742441,-120.146892,0
629,delta petro-canada,0,False,False,49.148625,-122.939543,0
630,duncan petro-canada,0,False,False,48.769343,-123.699617,0
631,fort nelson esso,0,False,False,58.804156,-122.707865,0
632,fort nelson petro-canada,0,False,False,0,0,0
633,fort nelson shell,10,False,False,58.802672,-122.682203,1
634,fort st john petro-canada,0,False,False,0,0,0
635,golden husky travel centre,0,False,False,51.311857,-116.970169,0
636,golden petro-canada,10,False,False,51.296732,-116.963056,1
637,grand forks petro-canada,0,False,False,49.032691,-118.467593,0
638,hope dogwood husky car/truck stop,0,False,False,49.489302,-121.421317,0
639,hope flying j travel plaza,0,False,False,49.366742,-121.485315,0
640,hope husky cardlock,0,False,False,49.365306,-121.51735,0
641,hope husky travel centre,125,False,False,49.365481,-121.518127,1
642,houston bassani fuel,35,False,False,54.398805,-126.660486,1
643,kamloops gateway travel centre,10,False,False,50.66076,-120.11881,1
644,kamloops petro-canada,0,False,False,50.659377,-120.397195,0
645,kamloops petro-canada,0,False,False,50.673794,-120.294628,0
646,kelowna husky,25,False,False,49.924798,-119.385568,1
647,kelowna petro-canada,0,False,False,49.860715,-119.587823,0
648,kelowna petro-canada,100,False,False,49.925721,-119.384174,1
649,kitwanga johnson petro pass,0,False,False,55.09626,-128.07555,0
650,merritt husky travel centre,0,False,False,50.123494,-120.748093,0
651,merritt petro-canada,0,False,False,50.109502,-120.7794,0
652,nakusp petro-canada,20,False,False,0,0,1
653,nanaimo petro-canada,3,False,False,49.130756,-123.918979,0
654,osoyoos husky travel centre,0,False,False,49.03709,-119.47817,0
655,parksville co-op,25,False,False,49.306136,-124.360042,1
656,penticton petro-canada,0,False,False,49.915351,-119.402654,0
657,prince george husky travel centre,0,False,False,53.872045,-122.736757,0
658,prince george petro-canada,0,False,False,53.878668,-122.739773,0
659,prince george petro-canada,0,False,False,53.977973,-122.76917,0
660,quesnel petro-canada,0,False,False,52.993865,-122.504747,0
661,radium hot springs husky travel centre,3,False,False,50.6231592,-116.0703173,0
662,revelstoke petro-canada,0,False,False,50.998666,-118.230604,0
663,revelstoke shell,20,False,False,51.011539,-118.212454,1
664,salmon arm petro-canada,0,False,False,50.666274,-119.227817,0
665,sicamous husky travel centre,0,False,False,50.8455,-118.955261,0
666,sicamous petro-canada,0,False,False,50.837817,-118.96672,0
667,smithers petro-canada,0,False,False,54.767635,-127.143209,0
668,sparwood petro-canada,0,False,False,49.710994,-114.894247,0
669,surrey campbell river store,0,False,False,49.016292,-122.734559,0
670,surrey port kells husky truck stop,0,False,False,49.176776,-122.691101,0
671,terrace petro-canada,10,False,False,54.513608,-128.624175,1
672,vancouver petro-canada,0,False,False,49.283232,-123.073976,0
673,vernon petro-canada,0,False,False,50.281997,-119.275732,0
674,williams lake deep creek enterprises,0,False,False,52.277379,-122.149066,0
675,williams lake husky travel centre,20,False,False,52.124622,-122.11891,1
676,williams lake petro-canada,5,False,False,52.119801,-122.128218,0
677,acampo jahant food fuel,70,False,False,38.206896,-121.264423,1
